customer,age_band,gender,income,policy_type,tenure_years,vehicle_type,response
DC91024,<30,Male,0,Personal Auto,14,A,No
QC30857,<30,Female,45768,Personal Auto,14,A,No
HB17438,<30,Male,92044,Personal Auto,14,A,No
IL40123,<30,Female,83640,Corporate Auto,14,A,No
WW68250,<30,Male,81799,Personal Auto,14,A,No
MX80067,<30,Male,74045,Personal Auto,14,A,No
AK54675,<30,Female,84863,Corporate Auto,14,A,No
YY63521,<30,Male,20396,Personal Auto,14,A,Yes
LN10007,<30,Female,50800,Corporate Auto,14,A,No
TF65501,<30,Female,37308,Personal Auto,14,A,No
RA63927,<30,Male,30886,Personal Auto,14,A,No
FW16824,<30,Male,72805,Corporate Auto,14,A,No
QL35310,<30,Female,36650,Corporate Auto,14,A,Yes
PK20739,<30,Male,25074,Personal Auto,14,A,No
WN56695,<30,Male,0,Personal Auto,14,A,No
KG81168,<30,Male,65090,Personal Auto,14,A,No
FM38725,<30,Female,0,Personal Auto,14,A,No
QA68548,<30,Female,0,Personal Auto,14,A,No
NL44360,<30,Female,13424,Personal Auto,14,A,No
QT89604,<30,Female,55702,Personal Auto,14,A,No
EV19512,<30,Female,19614,Personal Auto,14,A,Yes
HZ84382,<30,Male,94851,Personal Auto,14,A,No
LG73224,<30,Male,52572,Personal Auto,14,A,No
RR39751,<30,Female,0,Personal Auto,14,A,No
CO53758,<30,Male,70999,Corporate Auto,14,A,No
IW87075,<30,Male,32627,Personal Auto,14,A,No
WO80705,<30,Female,50738,Personal Auto,14,A,No
PB60406,<30,Female,79719,Personal Auto,14,A,No
NG66579,<30,Male,41869,Personal Auto,14,A,No
HO38996,<30,Male,0,Special Auto,14,A,No
DM79012,<30,Female,65706,Personal Auto,14,A,No
II16403,<30,Female,31456,Personal Auto,14,A,No
IU96845,<30,Male,32390,Personal Auto,14,A,No
AC79024,<30,Male,23241,Personal Auto,14,A,No
WA68850,<30,Male,30598,Personal Auto,14,A,No
LY93301,<30,Male,0,Corporate Auto,14,A,No
TW66679,<30,Male,75741,Corporate Auto,14,A,No
QV89018,<30,Male,89025,Personal Auto,14,A,No
UJ38473,<30,Male,81197,Personal Auto,14,A,No
CM73149,<30,Female,31189,Personal Auto,14,A,No
SG51259,<30,Female,0,Personal Auto,14,A,No
JF36291,<30,Male,28142,Personal Auto,14,A,Yes
VD27065,<30,Male,86860,Personal Auto,14,A,No
YA12007,<30,Female,0,Personal Auto,14,A,No
AR47849,<30,Female,48567,Personal Auto,14,A,Yes
FP51143,<30,Male,0,Corporate Auto,14,A,No
FY21364,<30,Male,0,Corporate Auto,14,A,No
FT74388,<30,Male,97065,Personal Auto,14,A,No
LM54297,<30,Male,0,Personal Auto,14,A,No
IA31850,<30,Female,0,Personal Auto,14,A,No
WC65050,<30,Female,62537,Personal Auto,14,A,No
HA20933,<30,Female,15616,Personal Auto,14,A,No
ZR22245,<30,Female,22571,Personal Auto,14,A,Yes
UM76485,<30,Male,0,Personal Auto,14,A,No
WC52068,<30,Male,50825,Corporate Auto,14,A,Yes
WY21918,<30,Female,79628,Personal Auto,14,A,No
HW93117,<30,Female,0,Corporate Auto,14,A,No
UC35517,<30,Male,0,Corporate Auto,14,A,No
SP46702,<30,Male,0,Corporate Auto,14,A,No
UG37492,<30,Male,58842,Personal Auto,14,A,Yes
BA38428,<30,Male,73168,Corporate Auto,14,A,Yes
TQ82322,<30,Female,80927,Personal Auto,14,A,No
HO61691,<30,Female,72006,Personal Auto,14,A,No
RC22595,<30,Female,0,Personal Auto,14,A,No
OT52034,<30,Male,24204,Personal Auto,14,A,No
ZG84862,<30,Male,0,Personal Auto,14,A,No
DB79306,<30,Male,25480,Personal Auto,14,A,No
YE70791,<30,Male,12430,Personal Auto,14,A,Yes
BD69478,<30,Male,51883,Personal Auto,14,A,No
KG85675,<30,Female,13037,Personal Auto,14,A,Yes
RD15786,<30,Male,25905,Personal Auto,14,A,Yes
MQ64736,<30,Female,12287,Personal Auto,14,A,No
VG58889,<30,Female,22350,Corporate Auto,14,A,No
GF94951,<30,Male,0,Corporate Auto,14,A,No
OM50417,<30,Female,48471,Personal Auto,14,A,No
LA20890,<30,Female,66880,Personal Auto,14,A,No
JG61793,<30,Male,0,Personal Auto,14,A,No
IQ96928,<30,Female,0,Corporate Auto,14,A,No
RC11491,<30,Female,28948,Corporate Auto,14,A,No
PH26378,<30,Male,0,Personal Auto,14,A,No
EZ11341,<30,Male,85210,Personal Auto,14,A,No
NQ92014,<30,Female,0,Personal Auto,14,A,No
PU18983,<30,Female,21450,Personal Auto,14,A,No
YG37894,<30,Female,25925,Corporate Auto,14,A,No
XG44587,<30,Male,88997,Personal Auto,14,A,Yes
UN52560,<30,Male,47669,Personal Auto,14,A,No
QV89791,<30,Female,55217,Personal Auto,14,A,No
GH30325,<30,Male,27093,Personal Auto,14,A,No
NS74173,<30,Male,91646,Corporate Auto,14,A,No
SZ75668,<30,Male,44186,Personal Auto,14,A,No
CE71123,<30,Female,33235,Personal Auto,14,A,No
FZ29605,<30,Male,0,Corporate Auto,14,A,No
WU86174,<30,Female,0,Personal Auto,14,A,No
RO58812,<30,Male,0,Personal Auto,14,A,No
DQ50258,<30,Male,0,Personal Auto,14,A,No
LF94282,<30,Male,63438,Personal Auto,14,A,No
RL21492,<30,Male,86305,Corporate Auto,14,A,Yes
YD22081,<30,Female,45668,Personal Auto,14,A,No
OH98172,<30,Female,81081,Personal Auto,14,A,No
XP11075,<30,Male,0,Personal Auto,14,A,No
KX57885,<30,Male,22103,Personal Auto,14,A,No
QD86271,<30,Male,25918,Personal Auto,14,A,No
UB87714,<30,Male,72885,Personal Auto,14,A,No
IR58695,<30,Male,40352,Corporate Auto,14,A,No
MF30956,<30,Male,83761,Corporate Auto,14,A,No
IU14618,<30,Male,81082,Personal Auto,14,A,Yes
ZB62469,<30,Male,0,Corporate Auto,14,A,No
HA93483,<30,Female,11811,Personal Auto,14,A,No
TU15769,<30,Male,23665,Personal Auto,14,A,Yes
TC18805,<30,Male,13207,Personal Auto,14,A,No
QB58745,<30,Male,34927,Personal Auto,14,A,No
EB52195,<30,Female,40639,Personal Auto,14,A,No
FL74984,<30,Male,79192,Personal Auto,14,A,No
MM45897,<30,Male,88545,Personal Auto,14,A,No
AI16519,<30,Male,0,Personal Auto,14,A,No
YJ14330,<30,Female,39894,Corporate Auto,14,A,No
SB82356,<30,Female,11276,Corporate Auto,14,A,No
HQ60388,<30,Female,50446,Personal Auto,14,A,No
IX45386,<30,Male,81721,Personal Auto,14,A,No
RI76399,<30,Female,37109,Corporate Auto,14,A,No
RT69513,<30,Female,0,Personal Auto,14,A,No
NF53775,<30,Female,17557,Personal Auto,14,A,No
XN11823,<30,Female,92600,Corporate Auto,14,A,No
KF75098,<30,Male,86148,Personal Auto,14,A,No
JQ95021,<30,Male,67249,Special Auto,14,A,No
SP93911,<30,Female,86721,Corporate Auto,14,A,No
VW58299,<30,Male,14973,Personal Auto,14,A,Yes
RO16377,<30,Male,59821,Personal Auto,14,A,No
WM72573,<30,Male,22872,Personal Auto,14,A,No
UN50538,<30,Female,72667,Personal Auto,14,A,No
SK12752,<30,Female,0,Corporate Auto,14,A,Yes
PR53785,<30,Female,0,Personal Auto,14,A,No
JB32090,<30,Female,53441,Personal Auto,14,A,No
RW71963,<30,Female,94550,Personal Auto,14,A,No
WQ13284,<30,Male,62989,Personal Auto,14,A,No
BD89564,<30,Male,66839,Personal Auto,14,A,Yes
BF69918,<30,Male,0,Personal Auto,14,A,No
MP80287,<30,Female,0,Personal Auto,14,A,No
RA68844,<30,Male,0,Personal Auto,14,A,No
KT92231,<30,Male,0,Personal Auto,14,A,No
BL89983,<30,Female,34337,Special Auto,14,A,Yes
QW98193,<30,Male,56480,Corporate Auto,14,A,No
RE32481,<30,Female,49390,Personal Auto,14,A,No
VO25938,<30,Male,25998,Personal Auto,14,A,Yes
BJ82316,<30,Male,44428,Corporate Auto,14,A,Yes
HC20975,<30,Male,30915,Personal Auto,14,A,No
SR49919,<30,Female,72540,Personal Auto,14,A,Yes
TY86306,<30,Female,21564,Corporate Auto,14,A,No
AR99766,<30,Female,82534,Personal Auto,14,A,No
VO36036,<30,Female,28248,Personal Auto,14,A,No
KU61611,<30,Male,69040,Corporate Auto,14,A,No
FX39582,<30,Male,67001,Personal Auto,14,A,No
KZ95954,<30,Male,0,Personal Auto,14,A,No
IG94072,<30,Female,75425,Personal Auto,14,A,No
GX40957,<30,Female,70187,Personal Auto,14,A,No
QN15356,<30,Male,0,Personal Auto,14,A,No
WI89081,<30,Male,93495,Personal Auto,14,A,No
KQ44803,<30,Male,0,Personal Auto,14,A,No
AA56476,<30,Female,74454,Corporate Auto,14,A,Yes
KF96171,<30,Female,0,Personal Auto,14,A,No
FC15606,<30,Female,23649,Personal Auto,14,A,No
PW91494,<30,Female,0,Personal Auto,14,A,No
MX50302,<30,Male,78618,Special Auto,14,A,Yes
XE66367,<30,Male,96306,Special Auto,14,A,Yes
RI76571,<30,Male,59349,Personal Auto,14,A,No
YA11342,<30,Male,0,Personal Auto,14,A,No
DX91392,<30,Male,51066,Personal Auto,14,A,Yes
FG63647,<30,Male,0,Personal Auto,14,A,No
SA77508,<30,Female,29460,Personal Auto,14,A,No
QI69873,<30,Male,19132,Personal Auto,14,A,No
NI66988,<30,Female,0,Personal Auto,14,A,No
XL44677,<30,Male,25905,Personal Auto,14,A,Yes
JA17689,<30,Male,0,Personal Auto,14,A,No
VF73104,<30,Female,20868,Personal Auto,14,A,No
HX11651,<30,Male,17860,Personal Auto,14,A,No
BE69929,<30,Female,27872,Personal Auto,14,A,No
XD82117,<30,Female,65933,Personal Auto,14,A,No
ZF54421,<30,Male,34498,Personal Auto,14,A,Yes
ZI63885,<30,Male,0,Personal Auto,14,A,No
SD62061,<30,Female,24860,Personal Auto,14,A,No
OI80614,<30,Male,56980,Personal Auto,14,A,Yes
EM89554,<30,Female,48091,Personal Auto,14,A,No
WG51330,<30,Male,59325,Corporate Auto,14,A,No
WU15684,<30,Female,42836,Corporate Auto,14,A,No
XA28126,<30,Male,67739,Personal Auto,14,A,No
FM47139,<30,Female,44855,Personal Auto,14,A,No
YA78391,<30,Male,0,Personal Auto,14,A,No
GH36606,<30,Male,0,Personal Auto,14,A,No
NE79174,<30,Male,41228,Personal Auto,14,A,No
VK53354,<30,Male,0,Special Auto,14,A,No
YM20358,<30,Male,35095,Personal Auto,14,A,Yes
NB27041,<30,Female,34337,Corporate Auto,14,A,Yes
FA46418,<30,Female,24213,Personal Auto,14,A,No
BE61743,<30,Male,86657,Personal Auto,14,A,No
BM31989,<30,Male,24012,Personal Auto,14,A,No
ZQ92997,<30,Male,0,Personal Auto,14,A,No
KQ36942,<30,Male,10853,Corporate Auto,14,A,No
NB98740,<30,Female,82875,Personal Auto,14,A,No
CS35098,<30,Male,93920,Corporate Auto,14,A,No
OQ27893,<30,Male,20510,Personal Auto,14,A,No
BT61680,<30,Female,24851,Personal Auto,14,A,No
PP80817,<30,Female,59886,Personal Auto,14,A,No
EV78251,<30,Female,0,Personal Auto,14,A,No
KJ19260,<30,Male,37929,Corporate Auto,14,A,No
MN79082,<30,Male,46750,Corporate Auto,14,A,No
GH98275,<30,Female,0,Corporate Auto,14,A,No
SV51174,<30,Male,28935,Personal Auto,14,A,No
JZ61928,<30,Male,22520,Corporate Auto,14,A,Yes
MA37431,<30,Female,34335,Corporate Auto,14,A,No
ZA44520,<30,Female,54872,Personal Auto,14,A,No
FT24768,<30,Male,60188,Personal Auto,14,A,No
JZ28710,<30,Male,61417,Personal Auto,14,A,No
KB42322,<30,Female,70829,Personal Auto,14,A,No
CP87192,<30,Female,23843,Personal Auto,14,A,No
JG30837,<30,Male,11689,Corporate Auto,14,A,No
LO17953,<30,Female,38704,Personal Auto,14,A,No
DA35744,<30,Male,66776,Corporate Auto,14,A,No
YD89516,<30,Male,0,Corporate Auto,14,A,No
IB82793,<30,Male,0,Corporate Auto,14,A,No
QN10888,<30,Female,87620,Personal Auto,14,A,No
NK34682,<30,Male,39492,Corporate Auto,14,A,No
PX45824,<30,Male,0,Personal Auto,14,A,No
OS75351,<30,Male,0,Personal Auto,14,A,Yes
YX36936,<30,Male,39621,Corporate Auto,14,A,No
DA28072,<30,Female,21841,Corporate Auto,14,A,No
PL56477,<30,Female,20852,Personal Auto,14,A,No
QU58523,<30,Male,52979,Personal Auto,14,A,No
JB50798,<30,Female,25629,Corporate Auto,14,A,No
GO44613,<30,Female,19168,Personal Auto,14,A,No
NS38229,<30,Female,63147,Personal Auto,14,A,No
ZT72561,<30,Male,27289,Personal Auto,14,A,No
CP27565,<30,Male,44428,Special Auto,14,A,Yes
GJ44951,<30,Female,0,Personal Auto,14,A,No
QR36329,<30,Female,11822,Corporate Auto,14,A,No
PW31239,<30,Female,40864,Personal Auto,14,A,Yes
LH87004,<30,Male,41418,Personal Auto,14,A,No
VZ43707,<30,Male,20132,Corporate Auto,14,A,No
BR99015,<30,Female,0,Personal Auto,14,A,No
IP66913,<30,Male,78108,Personal Auto,14,A,No
HJ62427,<30,Female,90804,Personal Auto,14,A,No
FL18392,<30,Female,77601,Personal Auto,14,A,No
FW44940,<30,Female,21139,Personal Auto,14,A,No
XT34986,<30,Male,89030,Personal Auto,14,A,No
WY97929,<30,Male,83846,Special Auto,14,A,Yes
FG21322,<30,Female,0,Personal Auto,14,A,No
CP85232,<30,Male,58778,Special Auto,14,A,No
EF13716,<30,Male,60462,Personal Auto,14,A,No
XW60886,<30,Male,0,Personal Auto,14,A,No
ZN59196,<30,Female,14108,Personal Auto,14,A,No
FP11777,<30,Male,24164,Corporate Auto,14,A,Yes
AY40674,<30,Female,26583,Personal Auto,14,A,No
RY43586,<30,Female,12590,Personal Auto,14,A,No
BZ12077,<30,Female,0,Personal Auto,14,A,No
IS79761,<30,Male,38651,Personal Auto,14,A,No
RV92809,<30,Male,22520,Personal Auto,14,A,Yes
HA82735,<30,Female,0,Personal Auto,14,A,No
UM69933,<30,Male,46051,Personal Auto,14,A,No
OZ82391,<30,Male,50269,Personal Auto,14,A,No
SG71810,<30,Female,41503,Personal Auto,14,A,No
QD85803,<30,Female,30374,Personal Auto,14,A,No
KP18988,<30,Female,0,Personal Auto,14,A,No
DA20472,<30,Male,95697,Personal Auto,14,A,Yes
CI38171,<30,Female,42780,Personal Auto,14,A,No
ZK50586,<30,Female,66524,Personal Auto,14,A,No
DJ52170,<30,Male,73168,Special Auto,14,A,Yes
DS75515,<30,Male,72333,Personal Auto,14,A,No
ZM24497,<30,Male,98623,Personal Auto,14,A,No
FW92569,<30,Male,28727,Corporate Auto,14,A,No
RQ79244,<30,Female,0,Personal Auto,14,A,No
AP65984,<30,Female,0,Personal Auto,14,A,No
DK66277,<30,Male,98859,Personal Auto,14,A,No
MQ80538,<30,Male,0,Personal Auto,14,A,No
CI24326,<30,Male,0,Personal Auto,14,A,No
IS30295,<30,Female,0,Personal Auto,14,A,Yes
HU22390,<30,Male,66429,Corporate Auto,14,A,Yes
OV64984,<30,Male,90892,Personal Auto,14,A,No
SM52139,<30,Male,33663,Personal Auto,14,A,No
JA26024,<30,Female,48263,Personal Auto,14,A,No
DK94262,<30,Male,46754,Personal Auto,14,A,No
UM99946,<30,Male,68980,Personal Auto,14,A,No
GL34504,<30,Female,65103,Personal Auto,14,A,No
QR57842,<30,Female,73895,Corporate Auto,14,A,No
SG62327,<30,Male,30622,Corporate Auto,14,A,No
GX27974,<30,Female,0,Personal Auto,14,A,No
SC95565,<30,Female,62018,Personal Auto,14,A,No
QV26574,<30,Male,25646,Personal Auto,14,A,No
JC37131,<30,Male,17101,Special Auto,14,A,Yes
KF98735,<30,Male,41185,Special Auto,14,A,No
LU86185,<30,Female,0,Corporate Auto,14,A,Yes
OI77877,<30,Male,31134,Personal Auto,14,A,No
EC94366,<30,Male,20101,Corporate Auto,14,A,No
CV31235,<30,Male,50989,Corporate Auto,14,A,No
KC79907,<30,Female,91915,Personal Auto,14,A,No
CY97519,<30,Male,26334,Corporate Auto,14,A,No
SD21312,<30,Male,66839,Personal Auto,14,A,Yes
BC75105,<30,Male,45587,Personal Auto,14,A,No
EQ90867,<30,Male,57125,Corporate Auto,14,A,No
MY98825,<30,Female,64304,Corporate Auto,14,A,No
PU25344,<30,Male,0,Personal Auto,14,A,No
NP18074,<30,Female,57933,Personal Auto,14,A,No
OQ41280,<30,Male,46298,Corporate Auto,14,A,No
UO93347,<30,Male,34624,Personal Auto,14,A,No
DL34364,<30,Male,28523,Corporate Auto,14,A,No
SQ14756,<30,Male,49008,Personal Auto,14,A,No
CM94209,<30,Female,92147,Personal Auto,14,A,No
NM33351,<30,Female,86134,Corporate Auto,14,A,No
EK61334,<30,Female,0,Personal Auto,14,A,No
ZZ68210,<30,Male,0,Personal Auto,14,A,No
WY65854,<30,Female,0,Personal Auto,14,A,No
EB12732,<30,Female,96357,Personal Auto,14,A,No
DA73502,<30,Male,78618,Personal Auto,14,A,Yes
LK49091,<30,Female,62650,Personal Auto,14,A,No
ET80689,<30,Male,92606,Special Auto,14,A,No
HB70063,<30,Male,43386,Personal Auto,14,A,No
UF54329,<30,Male,70892,Corporate Auto,14,A,No
EB72052,<30,Male,33345,Personal Auto,14,A,No
RA97108,<30,Female,0,Personal Auto,14,A,No
CO68055,<30,Male,0,Personal Auto,14,A,No
GK71720,<30,Female,0,Personal Auto,14,A,No
GR53936,<30,Female,28909,Corporate Auto,14,A,Yes
LN99954,<30,Male,0,Personal Auto,14,A,No
SX18141,<30,Female,50320,Personal Auto,14,A,No
UT61518,<30,Male,25998,Personal Auto,14,A,Yes
HH61461,<30,Female,57483,Personal Auto,14,A,No
ND43316,<30,Male,27782,Personal Auto,14,A,No
VL32622,<30,Female,82887,Corporate Auto,14,A,No
FO49408,<30,Male,24475,Personal Auto,14,A,No
KV17233,<30,Female,23033,Personal Auto,14,A,No
GJ59592,<30,Female,25134,Corporate Auto,14,A,Yes
JH58573,<30,Male,32555,Personal Auto,14,A,No
LO28839,<30,Female,29193,Corporate Auto,14,A,No
RO85831,<30,Male,82157,Corporate Auto,14,A,No
YN19139,<30,Male,0,Corporate Auto,14,A,No
IX46908,<30,Female,21289,Corporate Auto,14,A,No
AF37776,<30,Female,80192,Personal Auto,14,A,No
GJ63345,<30,Female,0,Personal Auto,14,A,No
KJ41153,<30,Male,79632,Personal Auto,14,A,No
SJ42058,<30,Female,73268,Personal Auto,14,A,No
ZU25563,<30,Female,0,Personal Auto,14,A,Yes
QL75176,<30,Female,0,Personal Auto,14,A,No
FF28650,<30,Male,21442,Personal Auto,14,A,No
OO79691,<30,Female,0,Personal Auto,14,A,No
GJ43254,<30,Male,89057,Corporate Auto,14,A,No
KV57104,<30,Female,0,Personal Auto,14,A,No
BL13393,<30,Female,77835,Personal Auto,14,A,No
HB21182,<30,Female,20200,Personal Auto,14,A,No
OU88023,<30,Female,0,Personal Auto,14,A,No
NP66209,<30,Female,0,Personal Auto,14,A,No
KD21661,<30,Male,0,Personal Auto,14,A,No
QR57598,<30,Male,0,Personal Auto,14,A,No
AP32891,<30,Male,0,Personal Auto,14,A,No
FS37417,<30,Female,0,Personal Auto,14,A,No
ZC62609,<30,Female,0,Personal Auto,14,A,No
UH79890,<30,Male,0,Personal Auto,14,A,No
AX56708,<30,Male,20862,Personal Auto,14,A,No
GL54755,<30,Female,59578,Corporate Auto,14,A,No
VE55982,<30,Male,54000,Corporate Auto,14,A,No
PU88199,<30,Male,99845,Corporate Auto,14,A,Yes
ZB23962,<30,Male,0,Personal Auto,14,A,No
IL83479,<30,Female,42983,Personal Auto,14,A,No
WM14507,<30,Female,62582,Personal Auto,14,A,No
JQ59145,<30,Male,0,Personal Auto,14,A,No
XI58886,<30,Male,69809,Personal Auto,14,A,No
UQ19505,<30,Female,39075,Personal Auto,14,A,No
UQ63396,<30,Female,40036,Personal Auto,14,A,No
BN45584,<30,Female,0,Special Auto,14,A,No
SI32097,<30,Female,30814,Personal Auto,14,A,No
KV79964,<30,Male,32260,Personal Auto,14,A,No
XZ23352,<30,Female,0,Corporate Auto,14,A,No
TW46585,<30,Male,0,Corporate Auto,14,A,No
UT48216,<30,Male,58414,Personal Auto,14,A,Yes
NV35796,<30,Female,71366,Personal Auto,14,A,No
VA35421,<30,Female,83527,Personal Auto,14,A,No
ZP80713,<30,Female,79663,Personal Auto,14,A,No
EW86465,<30,Male,26747,Corporate Auto,14,A,No
YT74573,<30,Male,0,Personal Auto,14,A,Yes
RQ41621,<30,Female,64640,Personal Auto,14,A,No
AT13963,<30,Female,43946,Corporate Auto,14,A,No
DL26809,<30,Male,0,Personal Auto,14,A,No
TK30357,<30,Female,90844,Personal Auto,14,A,No
HF62608,<30,Female,44213,Personal Auto,14,A,No
KH34667,<30,Male,50472,Corporate Auto,14,A,No
LH26131,<30,Female,0,Personal Auto,14,A,No
KL43280,<30,Male,69063,Personal Auto,14,A,No
NK53911,<30,Male,79980,Personal Auto,14,A,No
QP77560,<30,Female,91603,Personal Auto,14,A,No
ZF64287,<30,Male,89948,Special Auto,14,A,No
FI20423,<30,Female,81872,Special Auto,14,A,Yes
AS26192,<30,Male,50406,Corporate Auto,14,A,No
PD32854,<30,Female,28513,Personal Auto,14,A,Yes
XS68865,<30,Male,96988,Personal Auto,14,A,No
PU75847,<30,Male,98451,Personal Auto,14,A,No
MQ14219,<30,Male,27804,Personal Auto,14,A,No
OZ89964,<30,Male,35979,Personal Auto,14,A,No
BJ13380,<30,Female,91603,Personal Auto,14,A,No
TQ37204,<30,Female,59107,Personal Auto,14,A,No
AU94279,<30,Male,24976,Personal Auto,14,A,No
JG16015,<30,Female,61987,Personal Auto,14,A,No
MS59254,<30,Male,0,Corporate Auto,14,A,No
MN95006,<30,Male,22907,Personal Auto,14,A,No
QS26062,<30,Male,80915,Corporate Auto,14,A,No
CO16841,<30,Female,0,Corporate Auto,14,A,No
RV67546,<30,Male,73205,Personal Auto,14,A,No
LP51258,<30,Female,91811,Personal Auto,14,A,No
QK37708,<30,Male,50146,Personal Auto,14,A,No
IZ27630,<30,Male,68423,Personal Auto,14,A,No
KA25468,<30,Male,46177,Personal Auto,14,A,No
SG59507,<30,Female,38222,Personal Auto,14,A,No
BX70848,<30,Male,0,Personal Auto,14,A,Yes
GZ77449,<30,Male,58452,Corporate Auto,14,A,No
MR84659,<30,Female,35482,Personal Auto,14,A,Yes
VE46465,<30,Male,0,Personal Auto,14,A,No
JZ69749,<30,Female,0,Personal Auto,14,A,No
FE70473,<30,Female,86641,Personal Auto,14,A,No
KW99972,<30,Female,40332,Personal Auto,14,A,No
ZX29705,<30,Female,0,Corporate Auto,14,A,No
YT84266,<30,Male,29256,Personal Auto,14,A,No
RE42925,<30,Male,49088,Corporate Auto,14,A,No
RW82766,<30,Female,46988,Corporate Auto,14,A,No
PT52001,<30,Female,0,Corporate Auto,14,A,No
NY30370,<30,Male,28663,Corporate Auto,14,A,No
LV51815,<30,Female,73137,Corporate Auto,14,A,No
MH81246,<30,Male,36247,Corporate Auto,14,A,No
JP44710,<30,Male,0,Personal Auto,14,A,No
KD23847,<30,Female,76374,Personal Auto,14,A,No
CU13711,<30,Female,95579,Personal Auto,14,A,No
HW62747,<30,Male,0,Corporate Auto,14,A,No
HQ82089,<30,Female,0,Personal Auto,14,A,No
ZG18090,<30,Male,24124,Corporate Auto,14,A,No
VJ64329,<30,Female,13663,Corporate Auto,14,A,No
QN30162,<30,Female,11885,Special Auto,14,A,Yes
ZB87718,<30,Female,0,Personal Auto,14,A,Yes
SO38188,<30,Male,40178,Special Auto,14,A,No
DS62172,<30,Female,54183,Personal Auto,14,A,No
KJ72146,<30,Male,30895,Personal Auto,14,A,No
UR67446,<30,Female,23235,Personal Auto,14,A,No
CC93587,<30,Male,92949,Personal Auto,14,A,No
PV77228,<30,Male,62873,Corporate Auto,14,A,Yes
CD88896,<30,Female,43860,Corporate Auto,14,A,Yes
GE46404,<30,Female,58828,Personal Auto,14,A,No
UC33108,<30,Male,32375,Personal Auto,14,A,No
SV43220,<30,Male,37256,Personal Auto,14,A,No
LD69905,<30,Male,21238,Personal Auto,14,A,No
HS45195,<30,Male,0,Personal Auto,14,A,No
YU21725,<30,Female,0,Corporate Auto,14,A,No
WN53966,<30,Male,85871,Personal Auto,14,A,No
DP33625,<30,Male,50825,Personal Auto,14,A,Yes
LO15516,<30,Male,34322,Corporate Auto,14,A,No
YP53257,<30,Female,14290,Personal Auto,14,A,No
JM59803,<30,Male,61776,Personal Auto,14,A,No
KH95802,<30,Male,20592,Personal Auto,14,A,No
EB72669,<30,Male,0,Personal Auto,14,A,No
VE87035,<30,Male,25998,Personal Auto,14,A,Yes
NB87421,<30,Male,78189,Corporate Auto,14,A,No
ET90029,<30,Female,14278,Personal Auto,14,A,No
SI30451,<30,Female,30009,Personal Auto,14,A,No
HN38084,<30,Male,51008,Corporate Auto,14,A,No
IC43478,<30,Male,34923,Personal Auto,14,A,No
ZT63368,<30,Male,0,Personal Auto,14,A,No
UY81122,<30,Female,0,Personal Auto,14,A,No
GB45753,<30,Male,61546,Corporate Auto,14,A,No
QV40364,<30,Female,28513,Personal Auto,14,A,Yes
RA62452,<30,Male,70624,Corporate Auto,14,A,No
DW11738,<30,Male,19834,Personal Auto,14,A,No
EJ86526,<30,Female,49480,Corporate Auto,14,A,No
SB64064,<30,Female,0,Personal Auto,14,A,Yes
DU38713,<30,Female,70717,Personal Auto,14,A,No
FE12805,<30,Female,34161,Personal Auto,14,A,No
CS26667,<30,Male,49078,Special Auto,14,A,Yes
MK32733,<30,Male,0,Corporate Auto,14,A,No
TX35617,<30,Female,50909,Personal Auto,14,A,No
WX46704,<30,Female,0,Personal Auto,14,A,No
FD16853,<30,Female,0,Personal Auto,14,A,No
KL29678,<30,Female,43610,Personal Auto,14,A,No
FN99437,<30,Male,91653,Corporate Auto,14,A,No
UI55951,<30,Male,67798,Personal Auto,14,A,Yes
RF73329,<30,Female,33451,Personal Auto,14,A,No
MY55142,<30,Male,46043,Personal Auto,14,A,No
WQ75856,<30,Female,84488,Personal Auto,14,A,No
TI61458,<30,Female,33806,Personal Auto,14,A,Yes
VW46878,<30,Female,59648,Personal Auto,14,A,No
SK55033,<30,Female,92711,Personal Auto,14,A,No
YR63096,<30,Female,79140,Corporate Auto,14,A,No
